user_id,associate degree,bachelor degree,master's degree,others,phd
64791,,top30tr,top30tr,,top1000tr
64792,,top1000tr,top1000tr,others,
64793,,top1000tr,,,
64794,,top1000tr,top1000tr,,
64795,,top1000tr,top1000tr,,
64798,,top1000tr,,,
64800,,top1000tr,,,
64801,,top1000tr,,,
64802,,top1000tr,top1000tr,,top1000tr
64803,,top1000tr,others,top30tr,
64804,,top1000tr,top1000tr,top30tr,
64805,,top1000tr,,,
64806,,others,top1000tr,,
64807,,top30tr,others,top1000tr,
64808,,top1000tr,,,
64809,,others,top1000tr,,
64810,,,,top1000tr,
64811,,top1000tr,,,
64812,,top1000tr,others,,
64813,,top1000tr,top1000tr,,
64815,,top1000tr,,others,
64816,,top1000tr,top1000tr,,
64817,,top1000tr,top1000tr,,
64818,top1000tr,top1000tr,,,
64820,,top30tr,top1000tr,top1000tr,
64821,,others,top1000tr,,
64822,,top1000tr,,,
64823,,top1000tr,,,
64824,,top1000tr,,,
64825,,top1000tr,,,
64826,,top1000tr,,,
64827,,top1000tr,,,
64828,,top1000tr,,top1000tr,
64829,,top1000tr,,,
64830,,top1000tr,,,
64831,,,top1000tr,,
64832,,top1000tr,,top30tr,
64833,,top1000tr,,,
64834,,top1000tr,,,
64835,,top30tr,others,,
64836,,top1000tr,,,
64837,,others,,others,top1000tr
64838,,top1000tr,,,
64839,,top1000tr,top1000tr,,top1000tr
64840,,top1000tr,,,
64841,,top1000tr,top1000tr,,
64842,,others,top1000tr,,
64843,,others,,top1000tr,
64844,,top1000tr,top30tr,others,
64845,,,,top1000tr,
64846,,top1000tr,,,
64847,,top1000tr,top1000tr,,
64848,,top1000tr,top1000tr,,top1000tr
64849,,,,top30tr,
64850,,,,others,top30tr
64851,,top1000tr,,,
64852,,others,top1000tr,,
64853,,top1000tr,,,
64855,,top1000tr,top1000tr,,
64856,,top1000tr,,,
64857,top1000tr,,,,
64858,,top1000tr,,,
64859,,top1000tr,top1000tr,others,
64860,,top1000tr,top50tr,,
64861,,top1000tr,top1000tr,,
64862,,,top1000tr,,
64863,,top1000tr,top30tr,,
64864,,top30tr,top1000tr,,
64865,,top1000tr,,others,
64866,,others,top1000tr,,
64867,,,top1000tr,top1000tr,
64868,,others,top1000tr,,
64870,,others,top1000tr,,
64871,,top1000tr,,,
64872,,others,top1000tr,,
64873,,top1000tr,,top1000tr,
64874,,top1000tr,top30tr,,
64875,,,top1000tr,,
64876,,others,,,
64877,,top1000tr,,,
64879,,top30tr,top1000tr,,
64880,,others,top1000tr,,
64882,,,top1000tr,,
64883,,top1000tr,top1000tr,,
64884,,,,others,
64885,,top30tr,top1000tr,top20world,others
64886,,top1000tr,top1000tr,others,
64887,,top1000tr,,,
64888,,top1000tr,top1000tr,,
64889,,top1000tr,top1000tr,,top1000tr
64890,,top1000tr,,,
64891,,top1000tr,,,
64892,,others,others,,
64893,,others,top1000tr,,
64894,,others,,,
64895,,top1000tr,,top30tr,
64896,,top1000tr,others,,
64897,,top1000tr,,,
64898,,top1000tr,top1000tr,others,
64899,,,,top1000tr,
64900,,top30tr,top1000tr,,
64902,,top1000tr,top1000tr,,
64903,,top1000tr,,top1000tr,
64904,,top50tr,others,,
64905,,,top1000tr,,
64906,,top1000tr,,top30tr,
64907,,top1000tr,,,
64908,,others,,others,top1000tr
64909,,top1000tr,top1000tr,,
64910,,others,top1000tr,others,
64912,,others,top1000tr,,
64913,,top1000tr,top1000tr,,
64914,,top1000tr,top1000tr,,
64915,,others,top1000tr,,
64916,,top1000tr,top1000tr,,
64917,,,,top1000tr,
64918,,top1000tr,,,
64919,,top30tr,top1000tr,,
64920,,top1000tr,,,
64921,,top1000tr,,top1000tr,
64922,,top1000tr,top1000tr,,
64924,,top1000tr,top1000tr,top30tr,
64925,,others,top1000tr,,
64926,,top1000tr,,others,
64927,,top1000tr,top1000tr,others,
64928,,top1000tr,,,
64929,,top1000tr,,,
64930,,top1000tr,,,
64931,,,,top1000tr,top1000tr
64932,,top1000tr,top1000tr,,
64933,,top1000tr,,others,
64934,,top1000tr,,,
64935,,top1000tr,,,
64938,,top1000tr,top1000tr,,top1000tr
64939,,,,top1000tr,
64942,,top1000tr,top1000tr,,
64943,,,,top30tr,
64944,,top1000tr,others,top30tr,others
64945,,,top30tr,,
64946,,top1000tr,top1000tr,,top1000tr
64947,,top1000tr,top30tr,others,
64948,,,,others,top30tr
64949,,top1000tr,,,
64950,,,top1000tr,,others
64951,,top1000tr,,,
64952,,,others,,
64954,,top50tr,,top1000tr,
64955,,top1000tr,others,top30tr,others
64956,,,top1000tr,,others
64957,,others,,,
64958,,others,top1000tr,,top1000tr
64959,,others,top1000tr,,
64960,,top1000tr,others,,
64961,,top30tr,,,
64962,,top50tr,top1000tr,,
64963,,top1000tr,others,top30tr,others
64964,,top1000tr,top1000tr,,
64965,,top1000tr,,,
64966,,,top1000tr,,
64967,,top30tr,top1000tr,,
64969,,top1000tr,top1000tr,,top1000tr
64970,,top1000tr,,,
64972,,top1000tr,,others,
64973,,top1000tr,,,
64976,,top1000tr,top1000tr,,
64977,,others,top1000tr,,
64978,,top1000tr,top1000tr,,top1000tr
64979,,top1000tr,,,
64980,,,,top1000tr,
64981,,top1000tr,,,
64983,,,top30tr,,
64985,,,,top1000tr,
64987,,top1000tr,,,
64988,,,top1000tr,,
64989,,top30tr,,top1000tr,
64990,,,top1000tr,,
64992,,top1000tr,,,
64993,,top1000tr,,,
64995,,top1000tr,,,
64996,,top1000tr,,others,
64997,,,top1000tr,,
64998,,,,top1000tr,
64999,,top1000tr,others,,
65000,,top1000tr,,,
65001,,top1000tr,top1000tr,,
65002,,,,top1000tr,
65003,,top1000tr,top1000tr,top30tr,
65004,,top1000tr,,,
65005,,top1000tr,,others,
65006,,top1000tr,,,
65007,,top50tr,others,,
65008,,top30tr,top1000tr,,
65010,,top1000tr,,,
65011,,top1000tr,top1000tr,,
65012,,,,top1000tr,
65013,,top1000tr,top1000tr,,
65014,,top1000tr,,,
65016,,top1000tr,others,,
65017,,top1000tr,top1000tr,,
65018,,top30tr,top1000tr,,
65019,,top1000tr,top1000tr,,
65020,,top1000tr,top1000tr,,
65021,,others,top1000tr,others,
65022,,top1000tr,top1000tr,,
65023,,,,top30tr,
65024,,top1000tr,,,
65025,,top1000tr,top1000tr,others,
65026,,top1000tr,,,
65027,,others,top1000tr,,
65028,,top1000tr,,,
65030,,top30tr,top1000tr,,
65031,,top1000tr,,,
65033,,top1000tr,,,
65034,,top30tr,,,
65037,,top1000tr,top1000tr,,
65038,,others,,,
65039,,top1000tr,top1000tr,,
65040,,top30tr,top1000tr,,
65041,,top1000tr,,,
65042,,top1000tr,top1000tr,others,
65043,,,top1000tr,others,
65044,,top1000tr,top1000tr,others,
65045,,top1000tr,others,top1000tr,
65046,,top1000tr,top1000tr,top1000tr,
65047,,top30tr,top1000tr,top30tr,
65048,top30tr,top1000tr,,,
65049,,,,top1000tr,
65050,,top1000tr,,,
65051,,top1000tr,,,
65052,,top1000tr,,,
65053,,,others,,
65054,,,top1000tr,,
65055,,top1000tr,,,
65056,,top1000tr,,,
65057,,top1000tr,,top1000tr,
65058,,top30tr,top1000tr,top30tr,
65059,,top1000tr,,,
65061,,top1000tr,,,
65063,,top1000tr,,,
65064,,top1000tr,,,
65065,,,,top1000tr,
65066,,top1000tr,,,
65067,,top1000tr,,others,
65068,,top1000tr,,others,
65069,,top1000tr,top1000tr,,
65071,,top1000tr,top1000tr,,
65072,,,,top1000tr,
65073,,top1000tr,top1000tr,,
65074,,top1000tr,top1000tr,,
65075,,top1000tr,top1000tr,,
65077,,top1000tr,,,
65078,,others,top1000tr,,
65079,,top1000tr,top1000tr,others,
65081,,,,top1000tr,
65082,,top30tr,top1000tr,,
65083,,top30tr,top1000tr,,
65084,,top1000tr,top1000tr,others,
65085,,top1000tr,,,
65086,,top50tr,top1000tr,,
65087,,top1000tr,top1000tr,,top1000tr
65088,,top1000tr,top1000tr,others,
65089,,top1000tr,others,,
65090,,top1000tr,top1000tr,others,
65091,,top30tr,top30tr,,top1000tr
65092,,top1000tr,,,
65095,,top20world,top1000tr,,
65097,,top30tr,top1000tr,,
65098,,top1000tr,,,
65099,,top1000tr,,,
65100,,top1000tr,,,
65102,,top1000tr,,others,
65103,,,top1000tr,,
65104,,,,top1000tr,
65105,,top50tr,top1000tr,,
65110,,,top1000tr,top30tr,
65111,,top1000tr,top1000tr,,top1000tr
65112,,top1000tr,,,
65114,,others,top1000tr,,
65115,,top1000tr,,,
65117,,top1000tr,,others,
65118,,,,top1000tr,
65120,,top1000tr,,,
65122,,top1000tr,others,,
65126,,,,top1000tr,
65128,,top1000tr,,,
65129,,,,others,
65130,,top1000tr,,,
65131,,top1000tr,,,
65135,,others,top1000tr,,top1000tr
65136,,top1000tr,,,
65137,,top30tr,top1000tr,others,
65138,,top1000tr,top1000tr,,
65139,,others,top1000tr,top1000tr,
65140,,top1000tr,,,
65141,,top1000tr,,top30tr,
65144,,top1000tr,top1000tr,,
65145,,top1000tr,top1000tr,,others
65146,,top1000tr,top1000tr,,
65147,,top1000tr,,,
65149,,top1000tr,,,
65150,,top30tr,top1000tr,,
65151,,top1000tr,,,
65153,,top1000tr,,,
65154,,top1000tr,,,
65155,,top1000tr,,,
65156,,top1000tr,top50tr,,
65158,,top1000tr,,top30tr,
65159,,top1000tr,,,
65160,,top1000tr,top1000tr,,
65161,,top1000tr,,,
65162,,top1000tr,,,
65163,,top1000tr,top1000tr,,
65164,,top1000tr,,,
65165,,,top1000tr,top1000tr,
65167,,top1000tr,top1000tr,,
65168,,top1000tr,others,,
65169,,,top1000tr,top1000tr,
65170,,top1000tr,top1000tr,,
65171,,,top1000tr,,
65172,,others,top1000tr,top30tr,
65173,,top1000tr,top1000tr,,
65175,,others,top1000tr,,
65176,,top1000tr,,,
65177,,top30tr,top1000tr,,
65178,,top30tr,top1000tr,,
65180,,top50tr,top1000tr,,
65181,,top1000tr,top1000tr,,
65182,,top1000tr,top1000tr,,
65183,,top1000tr,top1000tr,,
65184,,top1000tr,,others,
65185,,top1000tr,,,
65186,,top1000tr,top1000tr,,
65187,,top1000tr,top1000tr,,
65189,,top1000tr,others,,
65190,,top1000tr,top1000tr,,
65191,,,top1000tr,top30tr,
65192,,others,top1000tr,,
65193,,top30tr,top1000tr,,
65194,,top1000tr,top1000tr,,
65196,,top1000tr,top1000tr,,
65197,,top1000tr,,,
65198,,others,top1000tr,,
65200,,top1000tr,,top30tr,
65201,,top1000tr,,,
65202,,others,top1000tr,,
65204,,others,top1000tr,others,
65205,,,,others,
65206,,top1000tr,top1000tr,,
65207,,top1000tr,,top1000tr,
65208,,top30tr,top1000tr,others,
65209,,top1000tr,top1000tr,top1000tr,
65210,,top1000tr,top1000tr,,
65211,,top1000tr,top1000tr,,
65212,,others,,,
65213,,others,,,
65214,,,,top1000tr,
65215,,top30tr,top1000tr,top1000tr,
65216,,others,top20world,others,top1000tr
65217,,top30tr,top1000tr,,
65218,,top1000tr,,top30tr,
65219,,others,top1000tr,,
65220,,top1000tr,,,
65221,,top1000tr,,,
65223,,top30tr,,,
65224,,top30tr,top1000tr,,
65225,,top1000tr,top1000tr,,
65226,,top1000tr,,others,
65227,,top30tr,top30tr,,
65228,,top1000tr,top1000tr,,others
65229,top1000tr,top30tr,,,
65230,,others,top1000tr,,
65232,,top1000tr,,,
65234,,top1000tr,,,
65235,,top1000tr,top1000tr,,
65237,,top30tr,top1000tr,,
65239,,top1000tr,top1000tr,,
65240,,top1000tr,,,
65241,,top1000tr,,,
65242,,top1000tr,,,
65243,,top50tr,top1000tr,,
65244,,top1000tr,top1000tr,,others
65245,,top1000tr,top1000tr,,
65247,,,others,,others
65249,,top1000tr,,,
65250,,others,top1000tr,,
65251,,top1000tr,top30tr,,
65252,,top30tr,top1000tr,,
65254,,top1000tr,top1000tr,,
65255,,top1000tr,top1000tr,others,
65256,,,,top1000tr,
65257,,top1000tr,top50tr,,
65258,,others,top1000tr,,
65261,,,,top1000tr,
65263,,top1000tr,top1000tr,,
65264,,top1000tr,,others,
65265,,others,top1000tr,top1000tr,
65266,,top1000tr,top1000tr,others,
65267,,top1000tr,top1000tr,,
65268,,top1000tr,top1000tr,,
65269,,top1000tr,,,
65270,,top1000tr,,,
65271,,top1000tr,top1000tr,,top30tr
65272,,top1000tr,top1000tr,,top30tr
65273,,top1000tr,top1000tr,,
65274,,,top1000tr,top30tr,
65275,,top1000tr,top1000tr,,top1000tr
65276,,top1000tr,,top30tr,
65277,,top1000tr,top1000tr,,
65278,,top1000tr,top1000tr,,top1000tr
65280,,top1000tr,,,
65281,,top1000tr,others,others,top1000tr
65282,others,top1000tr,,,
65284,,others,top1000tr,,
65285,,top1000tr,top1000tr,,
65286,,top30tr,top1000tr,others,
65287,,,,top1000tr,
65289,,top1000tr,others,,
65290,,others,top1000tr,top1000tr,
65291,,others,top1000tr,,top1000tr
65293,top30tr,top30tr,top1000tr,,
65294,,top1000tr,,,
65295,,,,top1000tr,
65296,,,top1000tr,,
65297,,top1000tr,others,,
65298,,top1000tr,,,
65299,,top1000tr,,,
65301,,,,top1000tr,
65302,,others,top1000tr,others,
65303,,top1000tr,top1000tr,,
65304,,top1000tr,top1000tr,,top1000tr
65305,top30tr,top30tr,top1000tr,,
65306,,top1000tr,,,
65307,,top1000tr,,,
65308,,top1000tr,,,
65309,,top1000tr,others,,
65310,top30tr,top30tr,top1000tr,,
65311,,top1000tr,,,
65312,,top1000tr,,,
65313,,others,top1000tr,others,
65314,,top1000tr,,,
65315,,top1000tr,,,
65316,,top1000tr,,,
65317,,top1000tr,,,
65318,,top1000tr,,,
65319,,top1000tr,,,
65320,,top1000tr,,,
65321,,top1000tr,,,
65322,,top1000tr,,others,
65323,,top1000tr,,others,
65324,,top1000tr,,top50tr,
65325,,top1000tr,,,
65326,,others,top1000tr,,
65327,,top1000tr,,,
65328,,top1000tr,,,
65329,,top1000tr,top1000tr,,
65330,,top1000tr,,,
65331,,top1000tr,,,
65332,,top1000tr,top1000tr,,
65333,,top30tr,top1000tr,,
65334,,top1000tr,,,
65335,,,,others,
65336,,top1000tr,,others,
65338,,top1000tr,,,
65339,,others,top1000tr,,
65340,,top1000tr,,,
65341,,top1000tr,top1000tr,top1000tr,
65342,top30tr,top1000tr,,top30tr,
65343,,top1000tr,,,
65344,,top1000tr,,top30tr,
65345,,top1000tr,,,
65346,,,top1000tr,top1000tr,
65347,,top1000tr,,others,
65348,,top1000tr,,,
65349,,top1000tr,others,top30tr,
65350,,top1000tr,,,
65351,,top1000tr,,,
65353,,top1000tr,top1000tr,,
65354,,others,top1000tr,,
65355,top1000tr,top30tr,top50tr,,
65356,,others,top1000tr,others,top30tr
65357,,top1000tr,,top1000tr,
65358,,top1000tr,top1000tr,others,
65359,,top30tr,top1000tr,,
65360,,top1000tr,,,
65361,,top1000tr,,,
65362,,top50tr,top1000tr,,
65363,,,top1000tr,,
65364,,others,,others,top1000tr
65365,,top1000tr,top1000tr,,top1000tr
65366,,top30tr,top1000tr,,
65368,,top1000tr,,top30tr,
65369,,others,,,
65370,,top1000tr,top1000tr,,
65371,,,,top1000tr,top20world
65372,others,others,top1000tr,,top1000tr
65373,,top1000tr,top1000tr,,top30tr
65374,,top1000tr,,,others
65375,,top1000tr,top1000tr,,
65376,,top1000tr,,top30tr,
65377,,top30tr,top30tr,top1000tr,
65378,,,,top1000tr,
65379,,,others,,
65380,,top1000tr,,,
65381,,top1000tr,,top50tr,
65383,,top1000tr,top1000tr,,top1000tr
65384,,top30tr,top1000tr,top30tr,
65385,,top1000tr,,,
65386,,top1000tr,,,
65387,,top1000tr,,top30tr,
65388,,,top1000tr,top1000tr,
65389,others,others,top1000tr,,top1000tr
65390,,top1000tr,top1000tr,,
65391,,top1000tr,others,,
65393,,top1000tr,,,
65395,,top1000tr,,others,
65396,,top1000tr,top1000tr,,top1000tr
65397,,top1000tr,top1000tr,,top30tr
65398,,top1000tr,top1000tr,,
65399,,others,top1000tr,top30tr,
65400,,,,top1000tr,top20world
65401,,top1000tr,,,
65402,,top1000tr,top1000tr,,
65403,,others,,,
65404,,top1000tr,top1000tr,others,
65405,,top30tr,top30tr,others,
65406,,top1000tr,,,
65408,,others,,,
65409,,,,others,
65410,top30tr,top30tr,top1000tr,,
65411,,top1000tr,,,
65412,,top1000tr,top1000tr,top20world,
65413,,top1000tr,top1000tr,,
65414,,top30tr,top1000tr,top30tr,
65415,,top1000tr,,others,
65416,,top1000tr,,,
65417,,top1000tr,,,
65418,,top1000tr,top1000tr,,
65419,,others,top1000tr,,
65420,others,others,top1000tr,,top1000tr
65421,,top1000tr,top1000tr,,top30tr
65422,,top1000tr,top1000tr,,
65423,,,,top1000tr,
65424,,top1000tr,,,
65426,,top1000tr,,others,
65427,,others,,,
65428,,top1000tr,top1000tr,,
65429,,top1000tr,,,
65430,,top1000tr,,top50tr,
65432,,top1000tr,,,
65433,,top1000tr,,,
65435,,top30tr,top1000tr,,
65436,,top1000tr,top1000tr,,top1000tr
65437,,top1000tr,top1000tr,others,
65438,,,top1000tr,,
65439,,top1000tr,,,
65440,,others,top1000tr,others,
65441,,,top1000tr,top1000tr,
65442,,top1000tr,,others,
65443,,others,top1000tr,,
65444,,top30tr,top1000tr,,
65445,top30tr,top1000tr,,top30tr,
65446,,top1000tr,,,
65447,,top1000tr,,,
65448,,top1000tr,,,
65449,,top1000tr,top1000tr,,
65450,,top1000tr,,,
65452,,top1000tr,,,
65453,,top1000tr,top1000tr,,
65454,,top1000tr,,,
65455,,top1000tr,,others,
65456,,top1000tr,,top30tr,
65457,,top1000tr,,others,
65458,,top1000tr,,top30tr,
65460,,top1000tr,,,
65461,,top1000tr,,,
65462,,top1000tr,top1000tr,,top1000tr
65463,,top1000tr,,,
65464,,top1000tr,top1000tr,,
65465,,top1000tr,,top30tr,
65466,,top1000tr,,top30tr,
65467,,top1000tr,top1000tr,,
65468,,,,top1000tr,
65469,,top1000tr,,others,
65470,,top1000tr,,,
65471,,top1000tr,,,
65472,,,top1000tr,others,
65474,,top1000tr,,top30tr,
65475,,top1000tr,,,
65476,,others,top1000tr,,
65477,,top1000tr,,,
65478,,top1000tr,others,,top1000tr
65479,,top1000tr,,,
65480,,top1000tr,,top30tr,
65481,,top1000tr,,,
65482,,top1000tr,,,
65483,,top1000tr,top1000tr,others,
65484,,,,others,
65485,,top1000tr,,,
65487,,top1000tr,top1000tr,,
65488,,top1000tr,others,,
65489,,top1000tr,,,
65490,others,top1000tr,,,
65491,,top1000tr,,,
65492,,others,top30tr,top1000tr,
65493,,top1000tr,,,
65494,,top30tr,top1000tr,,
65495,,top1000tr,,,
65496,,top1000tr,,,
65497,,top30tr,top30tr,,top1000tr
65498,,others,top1000tr,,
65499,,top1000tr,,others,
65500,,others,,top1000tr,
65501,,,,others,
65502,,,,top1000tr,
65503,,top30tr,top1000tr,,
65504,,top1000tr,,,
65505,,top1000tr,,,
65506,,top30tr,,,
65507,,top1000tr,,others,
65508,,top1000tr,top1000tr,,
65509,top30tr,top30tr,top1000tr,,
65510,,,,others,
65511,,top1000tr,top30tr,others,
65512,,top1000tr,top1000tr,,
65513,,top30tr,top1000tr,,top30tr
65514,,top1000tr,,,
65515,,top1000tr,,,
65516,,top1000tr,top1000tr,,
65518,,others,top1000tr,,
65520,,top1000tr,,,
65521,,top30tr,top1000tr,,
65522,,others,top1000tr,,
65523,,top1000tr,top1000tr,others,
65524,,top1000tr,top1000tr,,
65525,,top1000tr,top1000tr,,
65526,,top1000tr,,top30tr,
65528,,top1000tr,,top1000tr,
65529,,others,top1000tr,,
65530,,,,top1000tr,
65531,,top1000tr,,,
65532,,top1000tr,top30tr,,top30tr
65533,,,top1000tr,,others
65534,,top1000tr,top1000tr,,
65535,,top1000tr,,top30tr,
65536,,top1000tr,top1000tr,,
65537,,top1000tr,others,top30tr,others
65538,others,others,top1000tr,,top1000tr
65539,,top1000tr,top1000tr,,
65540,,top1000tr,others,,
65541,,top1000tr,top1000tr,,top1000tr
65542,,others,,,
65543,,top1000tr,top1000tr,,top30tr
65544,,top1000tr,,,
65545,,,,top1000tr,top20world
65546,,top30tr,top1000tr,,
65548,,top1000tr,top30tr,,top30tr
65549,,,,others,top30tr
65550,,top1000tr,,others,others
65551,,,top30tr,,
65552,,top1000tr,top1000tr,others,
65553,,top1000tr,top1000tr,others,
65554,,top1000tr,top1000tr,top30tr,
65556,,top1000tr,top1000tr,others,
65557,,,,others,
65558,,top30tr,top50tr,top1000tr,
65559,,top1000tr,top1000tr,others,
65560,,,,others,
65561,,top1000tr,,,
65562,top30tr,top30tr,top1000tr,,
65563,,top1000tr,,,
65564,,top1000tr,top1000tr,,
65565,,,,top1000tr,
65566,,top1000tr,,,
65567,,top1000tr,,,
65568,,top1000tr,,,
65569,,top1000tr,,,
65570,,top1000tr,top1000tr,,
65571,,top30tr,top50tr,top1000tr,
65572,,,,others,
65573,,top1000tr,,,
65575,,top30tr,others,top1000tr,
65576,,top1000tr,top1000tr,top30tr,
65577,top30tr,others,others,others,
65578,,,top30tr,,
65579,,top1000tr,,,
65581,,top1000tr,top1000tr,others,
65582,,others,,,
65583,,others,top1000tr,,
65584,,top1000tr,,,
65585,,top1000tr,,,
65586,,top30tr,top1000tr,,
65587,top30tr,top1000tr,,top30tr,
65588,,top1000tr,top1000tr,,
65589,,top30tr,top1000tr,,
65590,,top1000tr,,others,
65591,,top30tr,others,top1000tr,
65592,others,others,top1000tr,,top1000tr
65593,,,,others,
65594,,top1000tr,,others,
65595,,,top30tr,,
65596,,top1000tr,top1000tr,,
65597,,top1000tr,top1000tr,,top30tr
65598,,,top1000tr,top1000tr,
65599,,top1000tr,,,
65600,,top1000tr,top1000tr,,
65601,,others,,,
65602,,,top1000tr,,
65603,top1000tr,,,,
65604,,top1000tr,,,
65605,,top1000tr,top1000tr,top30tr,
65606,,others,,top1000tr,
65607,,top1000tr,,,
65608,,,,top1000tr,
65609,,top1000tr,,others,
65610,,top1000tr,,others,
65611,,top1000tr,,,
65612,,top1000tr,,,
65613,,top1000tr,top1000tr,,
65614,,top1000tr,,others,
65615,,,,others,
65616,,top1000tr,,,
65617,,others,,top1000tr,
65618,,top1000tr,top1000tr,,others
65619,,top1000tr,,,
65620,,top1000tr,,,
65621,,top1000tr,others,,
65622,,top1000tr,,,
65623,,top1000tr,,others,
65624,,top1000tr,,,
65625,,top1000tr,top1000tr,,
65626,,top1000tr,,,
65627,,top1000tr,,,
65628,,top1000tr,,,
65631,,top1000tr,others,,
65632,,top1000tr,top1000tr,,top1000tr
65633,,top1000tr,,,
65634,,,top1000tr,others,
65635,,top1000tr,,,
65636,,top1000tr,,,
65637,,top1000tr,top1000tr,,
65638,,top1000tr,,others,
65639,,top1000tr,,,
65640,,top1000tr,,others,
65641,others,top1000tr,,,
65642,,top1000tr,,others,
65643,,top1000tr,,,
65644,,top1000tr,top1000tr,,top1000tr
65645,,top1000tr,top1000tr,,
65646,,top1000tr,,,
65647,,top1000tr,,,
65648,others,,,top30tr,
65649,,top1000tr,,,
65651,,top50tr,top1000tr,,
65652,,top1000tr,,,
65653,,top30tr,top1000tr,top30tr,
65654,,top30tr,top1000tr,,
65655,,top1000tr,,,
65656,,others,top1000tr,,
65657,,others,,,
65658,,top1000tr,top1000tr,,
65659,,,,top1000tr,
65660,,top1000tr,top1000tr,,
65661,,others,top1000tr,top30tr,
65663,,top1000tr,top1000tr,,
65664,,top1000tr,others,,
65665,,top30tr,top1000tr,,top50tr
65666,,top1000tr,top1000tr,,
65667,,top1000tr,top1000tr,,
65668,,top1000tr,,,
65669,,top1000tr,others,,
65670,,,,top1000tr,
65671,,top1000tr,top30tr,others,
65672,,top1000tr,,,
65673,,top1000tr,,,
65674,,top1000tr,,others,
65675,,top1000tr,others,,
65676,,top1000tr,top1000tr,,
